Country,Year,Variable,Source,Value,Unit
BELARUS,1999,HARVESTERS-THRESHERS,FAO,18.28,000 harvesters-threshers
BELARUS,1998,HARVESTERS-THRESHERS,FAO,19.60,000 harvesters-threshers
BELARUS,1997,HARVESTERS-THRESHERS,FAO,20.40,000 harvesters-threshers
BELARUS,1996,HARVESTERS-THRESHERS,FAO,21.30,000 harvesters-threshers
BELARUS,1995,HARVESTERS-THRESHERS,FAO,22.64,000 harvesters-threshers
BELARUS,1994,HARVESTERS-THRESHERS,FAO,24.13,000 harvesters-threshers
BELARUS,1993,HARVESTERS-THRESHERS,FAO,28.80,000 harvesters-threshers
BELARUS,1992,HARVESTERS-THRESHERS,FAO,51.60,000 harvesters-threshers
BELGIUM,2005,HARVESTERS-THRESHERS,FAO,5.04,000 harvesters-threshers
BELGIUM,2004,HARVESTERS-THRESHERS,FAO,5.22,000 harvesters-threshers
BELGIUM,2003,HARVESTERS-THRESHERS,FAO,5.42,000 harvesters-threshers
BELGIUM,2002,HARVESTERS-THRESHERS,FAO,5.61,000 harvesters-threshers
BELGIUM,2001,HARVESTERS-THRESHERS,FAO,5.33,000 harvesters-threshers
BELGIUM,2000,HARVESTERS-THRESHERS,FAO,5.04,000 harvesters-threshers
BELGIUM,1999,HARVESTERS-THRESHERS,FAO,6.07,000 harvesters-threshers
BELGIUM,1998,HARVESTERS-THRESHERS,FAO,6.31,000 harvesters-threshers
BELGIUM,1997,HARVESTERS-THRESHERS,FAO,6.28,000 harvesters-threshers
BELGIUM,1996,HARVESTERS-THRESHERS,FAO,6.01,000 harvesters-threshers
BELGIUM,1995,HARVESTERS-THRESHERS,FAO,7.50,000 harvesters-threshers
BELGIUM,1994,HARVESTERS-THRESHERS,FAO,8.50,000 harvesters-threshers
BELGIUM,1993,HARVESTERS-THRESHERS,FAO,10.02,000 harvesters-threshers
BELGIUM,1992,HARVESTERS-THRESHERS,FAO,7.50,000 harvesters-threshers
BELGIUM,1991,HARVESTERS-THRESHERS,FAO,7.60,000 harvesters-threshers
BOLIVIA,1996,HARVESTERS-THRESHERS,FAO,0.13,000 harvesters-threshers
BOLIVIA,1995,HARVESTERS-THRESHERS,FAO,0.13,000 harvesters-threshers
BOLIVIA,1994,HARVESTERS-THRESHERS,FAO,0.13,000 harvesters-threshers
BOLIVIA,1993,HARVESTERS-THRESHERS,FAO,0.12,000 harvesters-threshers
BOLIVIA,1992,HARVESTERS-THRESHERS,FAO,0.12,000 harvesters-threshers
BOLIVIA,1991,HARVESTERS-THRESHERS,FAO,0.12,000 harvesters-threshers
BOSNIA AND HERZEGOVINA,1996,HARVESTERS-THRESHERS,FAO,1.25,000 harvesters-threshers
BOSNIA AND HERZEGOVINA,1995,HARVESTERS-THRESHERS,FAO,1.25,000 harvesters-threshers
BOSNIA AND HERZEGOVINA,1994,HARVESTERS-THRESHERS,FAO,1.25,000 harvesters-threshers
BOSNIA AND HERZEGOVINA,1993,HARVESTERS-THRESHERS,FAO,1.00,000 harvesters-threshers
BOSNIA AND HERZEGOVINA,1992,HARVESTERS-THRESHERS,FAO,1.00,000 harvesters-threshers
BULGARIA,2008,HARVESTERS-THRESHERS,FAO,9.28,000 harvesters-threshers
BULGARIA,2007,HARVESTERS-THRESHERS,FAO,8.95,000 harvesters-threshers
BULGARIA,2006,HARVESTERS-THRESHERS,FAO,8.51,000 harvesters-threshers
BULGARIA,2005,HARVESTERS-THRESHERS,FAO,7.87,000 harvesters-threshers
BULGARIA,2004,HARVESTERS-THRESHERS,FAO,6.98,000 harvesters-threshers
BULGARIA,2003,HARVESTERS-THRESHERS,FAO,6.22,000 harvesters-threshers
BULGARIA,2002,HARVESTERS-THRESHERS,FAO,9.02,000 harvesters-threshers
BULGARIA,2001,HARVESTERS-THRESHERS,FAO,9.49,000 harvesters-threshers
BULGARIA,2000,HARVESTERS-THRESHERS,FAO,9.41,000 harvesters-threshers
BULGARIA,1999,HARVESTERS-THRESHERS,FAO,9.75,000 harvesters-threshers
BULGARIA,1998,HARVESTERS-THRESHERS,FAO,8.61,000 harvesters-threshers
BULGARIA,1997,HARVESTERS-THRESHERS,FAO,8.26,000 harvesters-threshers
BULGARIA,1996,HARVESTERS-THRESHERS,FAO,7.04,000 harvesters-threshers
BULGARIA,1995,HARVESTERS-THRESHERS,FAO,6.83,000 harvesters-threshers
BULGARIA,1994,HARVESTERS-THRESHERS,FAO,7.60,000 harvesters-threshers
BULGARIA,1993,HARVESTERS-THRESHERS,FAO,6.71,000 harvesters-threshers
BULGARIA,1992,HARVESTERS-THRESHERS,FAO,7.69,000 harvesters-threshers
BULGARIA,1991,HARVESTERS-THRESHERS,FAO,7.88,000 harvesters-threshers
CANADA,2006,HARVESTERS-THRESHERS,FAO,83.86,000 harvesters-threshers
CANADA,2005,HARVESTERS-THRESHERS,FAO,86.46,000 harvesters-threshers
CANADA,2004,HARVESTERS-THRESHERS,FAO,89.06,000 harvesters-threshers
CANADA,2003,HARVESTERS-THRESHERS,FAO,91.65,000 harvesters-threshers
CANADA,2002,HARVESTERS-THRESHERS,FAO,94.24,000 harvesters-threshers
CANADA,2001,HARVESTERS-THRESHERS,FAO,96.84,000 harvesters-threshers
CANADA,2000,HARVESTERS-THRESHERS,FAO,103.96,000 harvesters-threshers
CANADA,1999,HARVESTERS-THRESHERS,FAO,111.08,000 harvesters-threshers
CANADA,1998,HARVESTERS-THRESHERS,FAO,118.20,000 harvesters-threshers
CANADA,1997,HARVESTERS-THRESHERS,FAO,125.30,000 harvesters-threshers
CANADA,1996,HARVESTERS-THRESHERS,FAO,132.45,000 harvesters-threshers
CANADA,1995,HARVESTERS-THRESHERS,FAO,135.00,000 harvesters-threshers
CANADA,1994,HARVESTERS-THRESHERS,FAO,140.00,000 harvesters-threshers
CANADA,1993,HARVESTERS-THRESHERS,FAO,145.00,000 harvesters-threshers
CANADA,1992,HARVESTERS-THRESHERS,FAO,150.00,000 harvesters-threshers
CANADA,1991,HARVESTERS-THRESHERS,FAO,152.11,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,2000,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1999,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1998,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1997,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1996,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1995,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1994,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1993,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1992,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CENTRAL AFRICAN REPUBLIC,1991,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
CHINA,2000,HARVESTERS-THRESHERS,FAO,232.10,000 harvesters-threshers
CHINA,1999,HARVESTERS-THRESHERS,FAO,203.60,000 harvesters-threshers
CHINA,1998,HARVESTERS-THRESHERS,FAO,181.78,000 harvesters-threshers
CHINA,1997,HARVESTERS-THRESHERS,FAO,147.50,000 harvesters-threshers
CHINA,1996,HARVESTERS-THRESHERS,FAO,113.40,000 harvesters-threshers
CHINA,1995,HARVESTERS-THRESHERS,FAO,75.44,000 harvesters-threshers
CHINA,1994,HARVESTERS-THRESHERS,FAO,63.00,000 harvesters-threshers
CHINA,1993,HARVESTERS-THRESHERS,FAO,56.27,000 harvesters-threshers
CHINA,1992,HARVESTERS-THRESHERS,FAO,51.08,000 harvesters-threshers
CHINA,1991,HARVESTERS-THRESHERS,FAO,44.00,000 harvesters-threshers
CROATIA,2002,HARVESTERS-THRESHERS,FAO,0.98,000 harvesters-threshers
CROATIA,2001,HARVESTERS-THRESHERS,FAO,0.74,000 harvesters-threshers
CROATIA,2000,HARVESTERS-THRESHERS,FAO,0.70,000 harvesters-threshers
CROATIA,1999,HARVESTERS-THRESHERS,FAO,0.78,000 harvesters-threshers
CROATIA,1998,HARVESTERS-THRESHERS,FAO,0.77,000 harvesters-threshers
CROATIA,1997,HARVESTERS-THRESHERS,FAO,0.75,000 harvesters-threshers
CROATIA,1996,HARVESTERS-THRESHERS,FAO,0.73,000 harvesters-threshers
CROATIA,1995,HARVESTERS-THRESHERS,FAO,0.87,000 harvesters-threshers
CROATIA,1994,HARVESTERS-THRESHERS,FAO,1.00,000 harvesters-threshers
CROATIA,1993,HARVESTERS-THRESHERS,FAO,1.04,000 harvesters-threshers
CROATIA,1992,HARVESTERS-THRESHERS,FAO,1.03,000 harvesters-threshers
CYPRUS,2003,HARVESTERS-THRESHERS,FAO,0.49,000 harvesters-threshers
CYPRUS,2002,HARVESTERS-THRESHERS,FAO,0.48,000 harvesters-threshers
CYPRUS,2001,HARVESTERS-THRESHERS,FAO,0.48,000 harvesters-threshers
CYPRUS,2000,HARVESTERS-THRESHERS,FAO,0.46,000 harvesters-threshers
CYPRUS,1999,HARVESTERS-THRESHERS,FAO,0.44,000 harvesters-threshers
CYPRUS,1998,HARVESTERS-THRESHERS,FAO,0.42,000 harvesters-threshers
CYPRUS,1997,HARVESTERS-THRESHERS,FAO,0.40,000 harvesters-threshers
CYPRUS,1996,HARVESTERS-THRESHERS,FAO,0.39,000 harvesters-threshers
CYPRUS,1995,HARVESTERS-THRESHERS,FAO,0.37,000 harvesters-threshers
CYPRUS,1994,HARVESTERS-THRESHERS,FAO,0.35,000 harvesters-threshers
CYPRUS,1993,HARVESTERS-THRESHERS,FAO,0.32,000 harvesters-threshers
CYPRUS,1992,HARVESTERS-THRESHERS,FAO,0.30,000 harvesters-threshers
CYPRUS,1991,HARVESTERS-THRESHERS,FAO,0.27,000 harvesters-threshers
CZECH REPUBLIC,2007,HARVESTERS-THRESHERS,FAO,10.44,000 harvesters-threshers
CZECH REPUBLIC,2006,HARVESTERS-THRESHERS,FAO,11.02,000 harvesters-threshers
CZECH REPUBLIC,2005,HARVESTERS-THRESHERS,FAO,11.61,000 harvesters-threshers
CZECH REPUBLIC,2004,HARVESTERS-THRESHERS,FAO,11.83,000 harvesters-threshers
CZECH REPUBLIC,2003,HARVESTERS-THRESHERS,FAO,12.06,000 harvesters-threshers
CZECH REPUBLIC,2002,HARVESTERS-THRESHERS,FAO,12.75,000 harvesters-threshers
CZECH REPUBLIC,2001,HARVESTERS-THRESHERS,FAO,12.78,000 harvesters-threshers
CZECH REPUBLIC,2000,HARVESTERS-THRESHERS,FAO,12.94,000 harvesters-threshers
CZECH REPUBLIC,1999,HARVESTERS-THRESHERS,FAO,12.84,000 harvesters-threshers
CZECH REPUBLIC,1998,HARVESTERS-THRESHERS,FAO,12.84,000 harvesters-threshers
CZECH REPUBLIC,1997,HARVESTERS-THRESHERS,FAO,13.50,000 harvesters-threshers
CZECH REPUBLIC,1996,HARVESTERS-THRESHERS,FAO,14.00,000 harvesters-threshers
CZECH REPUBLIC,1995,HARVESTERS-THRESHERS,FAO,14.59,000 harvesters-threshers
CZECH REPUBLIC,1994,HARVESTERS-THRESHERS,FAO,18.00,000 harvesters-threshers
CZECH REPUBLIC,1993,HARVESTERS-THRESHERS,FAO,21.86,000 harvesters-threshers
CZECHOSLOVAKIA,1991,HARVESTERS-THRESHERS,FAO,20.62,000 harvesters-threshers
DENMARK,2005,HARVESTERS-THRESHERS,FAO,20.96,000 harvesters-threshers
DENMARK,2004,HARVESTERS-THRESHERS,FAO,21.50,000 harvesters-threshers
DENMARK,2003,HARVESTERS-THRESHERS,FAO,21.90,000 harvesters-threshers
DENMARK,2002,HARVESTERS-THRESHERS,FAO,22.35,000 harvesters-threshers
DENMARK,2001,HARVESTERS-THRESHERS,FAO,22.80,000 harvesters-threshers
DENMARK,2000,HARVESTERS-THRESHERS,FAO,23.23,000 harvesters-threshers
DENMARK,1999,HARVESTERS-THRESHERS,FAO,22.96,000 harvesters-threshers
DENMARK,1998,HARVESTERS-THRESHERS,FAO,23.50,000 harvesters-threshers
DENMARK,1997,HARVESTERS-THRESHERS,FAO,25.42,000 harvesters-threshers
DENMARK,1996,HARVESTERS-THRESHERS,FAO,28.61,000 harvesters-threshers
DENMARK,1995,HARVESTERS-THRESHERS,FAO,27.99,000 harvesters-threshers
DENMARK,1994,HARVESTERS-THRESHERS,FAO,29.78,000 harvesters-threshers
DENMARK,1993,HARVESTERS-THRESHERS,FAO,31.50,000 harvesters-threshers
DENMARK,1992,HARVESTERS-THRESHERS,FAO,31.46,000 harvesters-threshers
DENMARK,1991,HARVESTERS-THRESHERS,FAO,32.54,000 harvesters-threshers
ECUADOR,2000,HARVESTERS-THRESHERS,FAO,1.99,000 harvesters-threshers
ECUADOR,1999,HARVESTERS-THRESHERS,FAO,1.92,000 harvesters-threshers
ECUADOR,1998,HARVESTERS-THRESHERS,FAO,1.84,000 harvesters-threshers
ECUADOR,1997,HARVESTERS-THRESHERS,FAO,1.76,000 harvesters-threshers
ECUADOR,1996,HARVESTERS-THRESHERS,FAO,1.69,000 harvesters-threshers
ECUADOR,1995,HARVESTERS-THRESHERS,FAO,1.61,000 harvesters-threshers
ECUADOR,1994,HARVESTERS-THRESHERS,FAO,1.53,000 harvesters-threshers
ECUADOR,1993,HARVESTERS-THRESHERS,FAO,1.46,000 harvesters-threshers
ECUADOR,1992,HARVESTERS-THRESHERS,FAO,1.38,000 harvesters-threshers
ECUADOR,1991,HARVESTERS-THRESHERS,FAO,1.30,000 harvesters-threshers
EGYPT,2008,HARVESTERS-THRESHERS,FAO,3.16,000 harvesters-threshers
EGYPT,2007,HARVESTERS-THRESHERS,FAO,2.45,000 harvesters-threshers
EGYPT,2006,HARVESTERS-THRESHERS,FAO,2.44,000 harvesters-threshers
EGYPT,2005,HARVESTERS-THRESHERS,FAO,2.44,000 harvesters-threshers
EGYPT,2004,HARVESTERS-THRESHERS,FAO,2.06,000 harvesters-threshers
EGYPT,2003,HARVESTERS-THRESHERS,FAO,1.67,000 harvesters-threshers
EGYPT,2002,HARVESTERS-THRESHERS,FAO,1.91,000 harvesters-threshers
EGYPT,2001,HARVESTERS-THRESHERS,FAO,2.15,000 harvesters-threshers
EGYPT,2000,HARVESTERS-THRESHERS,FAO,2.32,000 harvesters-threshers
EGYPT,1999,HARVESTERS-THRESHERS,FAO,2.30,000 harvesters-threshers
EGYPT,1998,HARVESTERS-THRESHERS,FAO,2.29,000 harvesters-threshers
EGYPT,1997,HARVESTERS-THRESHERS,FAO,2.29,000 harvesters-threshers
EGYPT,1996,HARVESTERS-THRESHERS,FAO,2.28,000 harvesters-threshers
EGYPT,1995,HARVESTERS-THRESHERS,FAO,2.28,000 harvesters-threshers
EGYPT,1994,HARVESTERS-THRESHERS,FAO,2.27,000 harvesters-threshers
EGYPT,1993,HARVESTERS-THRESHERS,FAO,2.26,000 harvesters-threshers
EGYPT,1992,HARVESTERS-THRESHERS,FAO,2.26,000 harvesters-threshers
EGYPT,1991,HARVESTERS-THRESHERS,FAO,2.25,000 harvesters-threshers
ERITREA,2000,HARVESTERS-THRESHERS,FAO,0.12,000 harvesters-threshers
ERITREA,1999,HARVESTERS-THRESHERS,FAO,0.10,000 harvesters-threshers
ERITREA,1998,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
ERITREA,1997,HARVESTERS-THRESHERS,FAO,0.05,000 harvesters-threshers
ERITREA,1996,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
ERITREA,1995,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
ERITREA,1994,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
ERITREA,1993,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
ESTONIA,2005,HARVESTERS-THRESHERS,FAO,4.19,000 harvesters-threshers
ESTONIA,2004,HARVESTERS-THRESHERS,FAO,4.29,000 harvesters-threshers
ESTONIA,2003,HARVESTERS-THRESHERS,FAO,4.39,000 harvesters-threshers
ESTONIA,2002,HARVESTERS-THRESHERS,FAO,4.12,000 harvesters-threshers
ESTONIA,2001,HARVESTERS-THRESHERS,FAO,3.86,000 harvesters-threshers
ESTONIA,2000,HARVESTERS-THRESHERS,FAO,6.04,000 harvesters-threshers
ESTONIA,1999,HARVESTERS-THRESHERS,FAO,6.04,000 harvesters-threshers
ESTONIA,1998,HARVESTERS-THRESHERS,FAO,6.18,000 harvesters-threshers
ESTONIA,1997,HARVESTERS-THRESHERS,FAO,6.23,000 harvesters-threshers
ESTONIA,1996,HARVESTERS-THRESHERS,FAO,6.25,000 harvesters-threshers
ESTONIA,1995,HARVESTERS-THRESHERS,FAO,6.19,000 harvesters-threshers
ESTONIA,1994,HARVESTERS-THRESHERS,FAO,6.18,000 harvesters-threshers
ESTONIA,1993,HARVESTERS-THRESHERS,FAO,6.13,000 harvesters-threshers
ESTONIA,1992,HARVESTERS-THRESHERS,FAO,6.30,000 harvesters-threshers
FINLAND,2005,HARVESTERS-THRESHERS,FAO,36.56,000 harvesters-threshers
FINLAND,2004,HARVESTERS-THRESHERS,FAO,36.95,000 harvesters-threshers
FINLAND,2003,HARVESTERS-THRESHERS,FAO,37.34,000 harvesters-threshers
FINLAND,2002,HARVESTERS-THRESHERS,FAO,37.74,000 harvesters-threshers
FINLAND,2001,HARVESTERS-THRESHERS,FAO,38.13,000 harvesters-threshers
FINLAND,2000,HARVESTERS-THRESHERS,FAO,38.13,000 harvesters-threshers
FINLAND,1999,HARVESTERS-THRESHERS,FAO,38.00,000 harvesters-threshers
FINLAND,1998,HARVESTERS-THRESHERS,FAO,38.00,000 harvesters-threshers
FINLAND,1997,HARVESTERS-THRESHERS,FAO,38.00,000 harvesters-threshers
FINLAND,1996,HARVESTERS-THRESHERS,FAO,38.00,000 harvesters-threshers
FINLAND,1995,HARVESTERS-THRESHERS,FAO,37.76,000 harvesters-threshers
FINLAND,1994,HARVESTERS-THRESHERS,FAO,37.00,000 harvesters-threshers
FINLAND,1993,HARVESTERS-THRESHERS,FAO,38.00,000 harvesters-threshers
FINLAND,1992,HARVESTERS-THRESHERS,FAO,39.00,000 harvesters-threshers
FINLAND,1991,HARVESTERS-THRESHERS,FAO,49.00,000 harvesters-threshers
FRANCE,2005,HARVESTERS-THRESHERS,FAO,80.00,000 harvesters-threshers
FRANCE,2004,HARVESTERS-THRESHERS,FAO,83.60,000 harvesters-threshers
FRANCE,2003,HARVESTERS-THRESHERS,FAO,87.30,000 harvesters-threshers
FRANCE,2002,HARVESTERS-THRESHERS,FAO,91.00,000 harvesters-threshers
FRANCE,2001,HARVESTERS-THRESHERS,FAO,91.00,000 harvesters-threshers
