Country,Year,Variable,Source,Value,Unit
AMERICAN SAMOA,2008,ARABLE LAND,FAO,2.96,1000 ha
AMERICAN SAMOA,2007,ARABLE LAND,FAO,3.00,1000 ha
AMERICAN SAMOA,2006,ARABLE LAND,FAO,3.30,1000 ha
AMERICAN SAMOA,2005,ARABLE LAND,FAO,3.30,1000 ha
AMERICAN SAMOA,2004,ARABLE LAND,FAO,3.30,1000 ha
AMERICAN SAMOA,2003,ARABLE LAND,FAO,3.34,1000 ha
AMERICAN SAMOA,2002,ARABLE LAND,FAO,2.50,1000 ha
AMERICAN SAMOA,2001,ARABLE LAND,FAO,2.50,1000 ha
AMERICAN SAMOA,2000,ARABLE LAND,FAO,2.50,1000 ha
AMERICAN SAMOA,1999,ARABLE LAND,FAO,2.50,1000 ha
AMERICAN SAMOA,1998,ARABLE LAND,FAO,2.40,1000 ha
AMERICAN SAMOA,1997,ARABLE LAND,FAO,2.00,1000 ha
AMERICAN SAMOA,1996,ARABLE LAND,FAO,2.00,1000 ha
AMERICAN SAMOA,1995,ARABLE LAND,FAO,1.50,1000 ha
AMERICAN SAMOA,1994,ARABLE LAND,FAO,1.20,1000 ha
AMERICAN SAMOA,1993,ARABLE LAND,FAO,1.20,1000 ha
AMERICAN SAMOA,1992,ARABLE LAND,FAO,1.20,1000 ha
AMERICAN SAMOA,1991,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,2015,ARABLE LAND,FAO,0.81,1000 ha
ANDORRA,2014,ARABLE LAND,FAO,0.81,1000 ha
ANDORRA,2013,ARABLE LAND,FAO,0.81,1000 ha
ANDORRA,2012,ARABLE LAND,FAO,0.76,1000 ha
ANDORRA,2011,ARABLE LAND,FAO,0.77,1000 ha
ANDORRA,2010,ARABLE LAND,FAO,0.77,1000 ha
ANDORRA,2009,ARABLE LAND,FAO,0.77,1000 ha
ANDORRA,2008,ARABLE LAND,FAO,0.76,1000 ha
ANDORRA,2007,ARABLE LAND,FAO,0.77,1000 ha
ANDORRA,2006,ARABLE LAND,FAO,0.78,1000 ha
ANDORRA,2005,ARABLE LAND,FAO,0.80,1000 ha
ANDORRA,2004,ARABLE LAND,FAO,0.81,1000 ha
ANDORRA,2003,ARABLE LAND,FAO,0.86,1000 ha
ANDORRA,2002,ARABLE LAND,FAO,0.85,1000 ha
ANDORRA,2001,ARABLE LAND,FAO,0.75,1000 ha
ANDORRA,2000,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1999,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1998,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1997,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1996,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1995,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1994,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1993,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1992,ARABLE LAND,FAO,1.00,1000 ha
ANDORRA,1991,ARABLE LAND,FAO,1.00,1000 ha
ANGOLA,2015,ARABLE LAND,FAO,4900.00,1000 ha
ANGOLA,2014,ARABLE LAND,FAO,4900.00,1000 ha
ANGOLA,2013,ARABLE LAND,FAO,4900.00,1000 ha
ANGOLA,2012,ARABLE LAND,FAO,4700.00,1000 ha
ANGOLA,2011,ARABLE LAND,FAO,4700.00,1000 ha
ANGOLA,2010,ARABLE LAND,FAO,4100.00,1000 ha
ANGOLA,2009,ARABLE LAND,FAO,4000.00,1000 ha
ANGOLA,2008,ARABLE LAND,FAO,3400.00,1000 ha
ANGOLA,2007,ARABLE LAND,FAO,3400.00,1000 ha
ANGOLA,2006,ARABLE LAND,FAO,3300.00,1000 ha
ANGOLA,2005,ARABLE LAND,FAO,3300.00,1000 ha
ANGOLA,2004,ARABLE LAND,FAO,3300.00,1000 ha
ANGOLA,2003,ARABLE LAND,FAO,3300.00,1000 ha
ANGOLA,2002,ARABLE LAND,FAO,3100.00,1000 ha
ANGOLA,2001,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,2000,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1999,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1998,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1997,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1996,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1995,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1994,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1993,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1992,ARABLE LAND,FAO,3000.00,1000 ha
ANGOLA,1991,ARABLE LAND,FAO,2950.00,1000 ha
ANTIGUA AND BARBUDA,2015,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2014,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2013,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2012,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2011,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2010,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2009,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2008,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2007,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2006,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2005,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2004,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2003,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2002,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2001,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,2000,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1999,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1998,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1997,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1996,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1995,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1994,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1993,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1992,ARABLE LAND,FAO,4.00,1000 ha
ANTIGUA AND BARBUDA,1991,ARABLE LAND,FAO,4.00,1000 ha
ARGENTINA,2015,ARABLE LAND,FAO,39200.00,1000 ha
ARGENTINA,2014,ARABLE LAND,FAO,39200.00,1000 ha
ARGENTINA,2013,ARABLE LAND,FAO,39699.00,1000 ha
ARGENTINA,2012,ARABLE LAND,FAO,39754.00,1000 ha
ARGENTINA,2011,ARABLE LAND,FAO,38781.00,1000 ha
ARGENTINA,2010,ARABLE LAND,FAO,37981.00,1000 ha
ARGENTINA,2009,ARABLE LAND,FAO,34292.00,1000 ha
ARGENTINA,2008,ARABLE LAND,FAO,35261.00,1000 ha
ARGENTINA,2007,ARABLE LAND,FAO,36433.00,1000 ha
ARGENTINA,2006,ARABLE LAND,FAO,34854.00,1000 ha
ARGENTINA,2005,ARABLE LAND,FAO,32897.50,1000 ha
ARGENTINA,2004,ARABLE LAND,FAO,30775.00,1000 ha
ARGENTINA,2003,ARABLE LAND,FAO,28683.50,1000 ha
ARGENTINA,2002,ARABLE LAND,FAO,27862.00,1000 ha
ARGENTINA,2001,ARABLE LAND,FAO,27746.00,1000 ha
ARGENTINA,2000,ARABLE LAND,FAO,27640.00,1000 ha
ARGENTINA,1999,ARABLE LAND,FAO,27532.00,1000 ha
ARGENTINA,1998,ARABLE LAND,FAO,27425.00,1000 ha
ARGENTINA,1997,ARABLE LAND,FAO,27320.00,1000 ha
ARGENTINA,1996,ARABLE LAND,FAO,27212.00,1000 ha
ARGENTINA,1995,ARABLE LAND,FAO,27105.00,1000 ha
ARGENTINA,1994,ARABLE LAND,FAO,26998.00,1000 ha
ARGENTINA,1993,ARABLE LAND,FAO,26890.00,1000 ha
ARGENTINA,1992,ARABLE LAND,FAO,26785.00,1000 ha
ARGENTINA,1991,ARABLE LAND,FAO,26680.00,1000 ha
ARMENIA,2015,ARABLE LAND,FAO,446.70,1000 ha
ARMENIA,2014,ARABLE LAND,FAO,447.50,1000 ha
ARMENIA,2013,ARABLE LAND,FAO,448.20,1000 ha
ARMENIA,2012,ARABLE LAND,FAO,448.40,1000 ha
ARMENIA,2011,ARABLE LAND,FAO,449.20,1000 ha
ARMENIA,2010,ARABLE LAND,FAO,448.50,1000 ha
ARMENIA,2009,ARABLE LAND,FAO,449.40,1000 ha
ARMENIA,2008,ARABLE LAND,FAO,450.40,1000 ha
ARMENIA,2007,ARABLE LAND,FAO,452.10,1000 ha
ARMENIA,2006,ARABLE LAND,FAO,452.90,1000 ha
ARMENIA,2005,ARABLE LAND,FAO,455.00,1000 ha
ARMENIA,2004,ARABLE LAND,FAO,455.00,1000 ha
ARMENIA,2003,ARABLE LAND,FAO,455.00,1000 ha
ARMENIA,2002,ARABLE LAND,FAO,455.00,1000 ha
ARMENIA,2001,ARABLE LAND,FAO,455.00,1000 ha
ARMENIA,2000,ARABLE LAND,FAO,450.00,1000 ha
ARMENIA,1999,ARABLE LAND,FAO,450.00,1000 ha
ARMENIA,1998,ARABLE LAND,FAO,455.00,1000 ha
ARMENIA,1997,ARABLE LAND,FAO,455.00,1000 ha
ARMENIA,1996,ARABLE LAND,FAO,450.00,1000 ha
ARMENIA,1995,ARABLE LAND,FAO,435.00,1000 ha
ARMENIA,1994,ARABLE LAND,FAO,435.00,1000 ha
ARMENIA,1993,ARABLE LAND,FAO,433.00,1000 ha
ARMENIA,1992,ARABLE LAND,FAO,423.00,1000 ha
ARUBA,2015,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2014,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2013,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2012,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2011,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2010,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2009,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2008,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2007,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2006,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2005,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2004,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2003,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2002,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2001,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,2000,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1999,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1998,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1997,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1996,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1995,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1994,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1993,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1992,ARABLE LAND,FAO,2.00,1000 ha
ARUBA,1991,ARABLE LAND,FAO,2.00,1000 ha
AUSTRALIA,2015,ARABLE LAND,FAO,46126.00,1000 ha
AUSTRALIA,2014,ARABLE LAND,FAO,46957.00,1000 ha
AUSTRALIA,2013,ARABLE LAND,FAO,46219.00,1000 ha
AUSTRALIA,2012,ARABLE LAND,FAO,47113.00,1000 ha
AUSTRALIA,2011,ARABLE LAND,FAO,47678.00,1000 ha
AUSTRALIA,2010,ARABLE LAND,FAO,42568.00,1000 ha
AUSTRALIA,2009,ARABLE LAND,FAO,45616.00,1000 ha
AUSTRALIA,2008,ARABLE LAND,FAO,43979.00,1000 ha
AUSTRALIA,2007,ARABLE LAND,FAO,44140.00,1000 ha
AUSTRALIA,2006,ARABLE LAND,FAO,47715.00,1000 ha
AUSTRALIA,2005,ARABLE LAND,FAO,49402.00,1000 ha
AUSTRALIA,2004,ARABLE LAND,FAO,47743.00,1000 ha
AUSTRALIA,2003,ARABLE LAND,FAO,47040.00,1000 ha
AUSTRALIA,2002,ARABLE LAND,FAO,47799.00,1000 ha
AUSTRALIA,2001,ARABLE LAND,FAO,49807.00,1000 ha
AUSTRALIA,2000,ARABLE LAND,FAO,47304.00,1000 ha
AUSTRALIA,1999,ARABLE LAND,FAO,45530.00,1000 ha
AUSTRALIA,1998,ARABLE LAND,FAO,44055.00,1000 ha
AUSTRALIA,1997,ARABLE LAND,FAO,39871.00,1000 ha
AUSTRALIA,1996,ARABLE LAND,FAO,36284.00,1000 ha
AUSTRALIA,1995,ARABLE LAND,FAO,40097.00,1000 ha
AUSTRALIA,1994,ARABLE LAND,FAO,47300.00,1000 ha
AUSTRALIA,1993,ARABLE LAND,FAO,46300.00,1000 ha
AUSTRALIA,1992,ARABLE LAND,FAO,47200.00,1000 ha
AUSTRALIA,1991,ARABLE LAND,FAO,45700.00,1000 ha
AUSTRIA,2015,ARABLE LAND,FAO,1346.10,1000 ha
AUSTRIA,2014,ARABLE LAND,FAO,1351.70,1000 ha
AUSTRIA,2013,ARABLE LAND,FAO,1353.90,1000 ha
AUSTRIA,2012,ARABLE LAND,FAO,1355.10,1000 ha
AUSTRIA,2011,ARABLE LAND,FAO,1359.60,1000 ha
AUSTRIA,2010,ARABLE LAND,FAO,1363.80,1000 ha
AUSTRIA,2009,ARABLE LAND,FAO,1366.60,1000 ha
AUSTRIA,2008,ARABLE LAND,FAO,1369.00,1000 ha
AUSTRIA,2007,ARABLE LAND,FAO,1376.00,1000 ha
AUSTRIA,2006,ARABLE LAND,FAO,1377.20,1000 ha
AUSTRIA,2005,ARABLE LAND,FAO,1380.70,1000 ha
AUSTRIA,2004,ARABLE LAND,FAO,1379.30,1000 ha
AUSTRIA,2003,ARABLE LAND,FAO,1380.03,1000 ha
AUSTRIA,2002,ARABLE LAND,FAO,1385.00,1000 ha
AUSTRIA,2001,ARABLE LAND,FAO,1387.00,1000 ha
AUSTRIA,2000,ARABLE LAND,FAO,1399.00,1000 ha
AUSTRIA,1999,ARABLE LAND,FAO,1402.00,1000 ha
AUSTRIA,1998,ARABLE LAND,FAO,1404.00,1000 ha
AUSTRIA,1997,ARABLE LAND,FAO,1406.00,1000 ha
AUSTRIA,1996,ARABLE LAND,FAO,1410.00,1000 ha
AUSTRIA,1995,ARABLE LAND,FAO,1414.00,1000 ha
AUSTRIA,1994,ARABLE LAND,FAO,1423.00,1000 ha
AUSTRIA,1993,ARABLE LAND,FAO,1419.00,1000 ha
AUSTRIA,1992,ARABLE LAND,FAO,1436.00,1000 ha
AUSTRIA,1991,ARABLE LAND,FAO,1445.00,1000 ha
AZERBAIJAN,2015,ARABLE LAND,FAO,1937.70,1000 ha
AZERBAIJAN,2014,ARABLE LAND,FAO,1926.50,1000 ha
AZERBAIJAN,2013,ARABLE LAND,FAO,1925.30,1000 ha
AZERBAIJAN,2012,ARABLE LAND,FAO,1896.80,1000 ha
AZERBAIJAN,2011,ARABLE LAND,FAO,1885.70,1000 ha
AZERBAIJAN,2010,ARABLE LAND,FAO,1884.10,1000 ha
AZERBAIJAN,2009,ARABLE LAND,FAO,1874.00,1000 ha
AZERBAIJAN,2008,ARABLE LAND,FAO,1860.20,1000 ha
AZERBAIJAN,2007,ARABLE LAND,FAO,1854.00,1000 ha
AZERBAIJAN,2006,ARABLE LAND,FAO,1841.30,1000 ha
AZERBAIJAN,2005,ARABLE LAND,FAO,1843.20,1000 ha
AZERBAIJAN,2004,ARABLE LAND,FAO,1840.70,1000 ha
AZERBAIJAN,2003,ARABLE LAND,FAO,1838.50,1000 ha
AZERBAIJAN,2002,ARABLE LAND,FAO,1837.30,1000 ha
AZERBAIJAN,2001,ARABLE LAND,FAO,1835.70,1000 ha
AZERBAIJAN,2000,ARABLE LAND,FAO,1825.60,1000 ha
AZERBAIJAN,1999,ARABLE LAND,FAO,1824.90,1000 ha
AZERBAIJAN,1998,ARABLE LAND,FAO,1809.70,1000 ha
AZERBAIJAN,1997,ARABLE LAND,FAO,1801.20,1000 ha
AZERBAIJAN,1996,ARABLE LAND,FAO,1784.80,1000 ha
AZERBAIJAN,1995,ARABLE LAND,FAO,1726.30,1000 ha
AZERBAIJAN,1994,ARABLE LAND,FAO,1723.60,1000 ha
AZERBAIJAN,1993,ARABLE LAND,FAO,1715.80,1000 ha
AZERBAIJAN,1992,ARABLE LAND,FAO,1704.50,1000 ha
BAHAMAS,2015,ARABLE LAND,FAO,8.00,1000 ha
BAHAMAS,2014,ARABLE LAND,FAO,8.00,1000 ha
BAHAMAS,2013,ARABLE LAND,FAO,8.00,1000 ha
BAHAMAS,2012,ARABLE LAND,FAO,8.00,1000 ha
BAHAMAS,2011,ARABLE LAND,FAO,8.00,1000 ha
BAHAMAS,2010,ARABLE LAND,FAO,9.00,1000 ha
BAHAMAS,2009,ARABLE LAND,FAO,9.00,1000 ha
BAHAMAS,2008,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,2007,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,2006,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,2005,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,2004,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,2003,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,2002,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,2001,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,2000,ARABLE LAND,FAO,7.00,1000 ha
BAHAMAS,1999,ARABLE LAND,FAO,6.00,1000 ha
BAHAMAS,1998,ARABLE LAND,FAO,6.00,1000 ha
BAHAMAS,1997,ARABLE LAND,FAO,6.00,1000 ha
BAHAMAS,1996,ARABLE LAND,FAO,6.00,1000 ha
BAHAMAS,1995,ARABLE LAND,FAO,6.00,1000 ha
BAHAMAS,1994,ARABLE LAND,FAO,6.00,1000 ha
BAHAMAS,1993,ARABLE LAND,FAO,8.00,1000 ha
BAHAMAS,1992,ARABLE LAND,FAO,8.00,1000 ha
BAHAMAS,1991,ARABLE LAND,FAO,8.00,1000 ha
BAHRAIN,2015,ARABLE LAND,FAO,1.60,1000 ha
BAHRAIN,2014,ARABLE LAND,FAO,1.60,1000 ha
BAHRAIN,2013,ARABLE LAND,FAO,1.60,1000 ha
BAHRAIN,2012,ARABLE LAND,FAO,1.60,1000 ha
BAHRAIN,2011,ARABLE LAND,FAO,1.60,1000 ha
BAHRAIN,2010,ARABLE LAND,FAO,1.60,1000 ha
BAHRAIN,2009,ARABLE LAND,FAO,1.36,1000 ha
BAHRAIN,2008,ARABLE LAND,FAO,1.20,1000 ha
BAHRAIN,2007,ARABLE LAND,FAO,1.40,1000 ha
BAHRAIN,2006,ARABLE LAND,FAO,1.45,1000 ha
BAHRAIN,2005,ARABLE LAND,FAO,1.50,1000 ha
BAHRAIN,2004,ARABLE LAND,FAO,1.50,1000 ha
BAHRAIN,2003,ARABLE LAND,FAO,1.70,1000 ha
BAHRAIN,2002,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,2001,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,2000,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1999,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1998,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1997,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1996,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1995,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1994,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1993,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1992,ARABLE LAND,FAO,2.00,1000 ha
BAHRAIN,1991,ARABLE LAND,FAO,2.00,1000 ha
BANGLADESH,2015,ARABLE LAND,FAO,7764.21,1000 ha
BANGLADESH,2014,ARABLE LAND,FAO,7669.00,1000 ha
BANGLADESH,2013,ARABLE LAND,FAO,7678.00,1000 ha
BANGLADESH,2012,ARABLE LAND,FAO,7670.00,1000 ha
BANGLADESH,2011,ARABLE LAND,FAO,7678.00,1000 ha
BANGLADESH,2010,ARABLE LAND,FAO,7791.00,1000 ha
BANGLADESH,2009,ARABLE LAND,FAO,7796.00,1000 ha
BANGLADESH,2008,ARABLE LAND,FAO,7803.00,1000 ha
BANGLADESH,2007,ARABLE LAND,FAO,7816.00,1000 ha
BANGLADESH,2006,ARABLE LAND,FAO,7880.00,1000 ha
BANGLADESH,2005,ARABLE LAND,FAO,7911.00,1000 ha
BANGLADESH,2004,ARABLE LAND,FAO,8143.00,1000 ha
BANGLADESH,2003,ARABLE LAND,FAO,8228.00,1000 ha
BANGLADESH,2002,ARABLE LAND,FAO,8253.00,1000 ha
BANGLADESH,2001,ARABLE LAND,FAO,8303.00,1000 ha
BANGLADESH,2000,ARABLE LAND,FAO,8350.00,1000 ha
BANGLADESH,1999,ARABLE LAND,FAO,8436.00,1000 ha
BANGLADESH,1998,ARABLE LAND,FAO,8454.00,1000 ha
BANGLADESH,1997,ARABLE LAND,FAO,8390.00,1000 ha
BANGLADESH,1996,ARABLE LAND,FAO,8357.00,1000 ha
BANGLADESH,1995,ARABLE LAND,FAO,8404.00,1000 ha
BANGLADESH,1994,ARABLE LAND,FAO,8408.00,1000 ha
BANGLADESH,1993,ARABLE LAND,FAO,8506.00,1000 ha
BANGLADESH,1992,ARABLE LAND,FAO,8609.00,1000 ha
