"match_id","match_date","team.name","score","Shots","ShotsOnTarget","AvgShotDistance","XG","Possession","PctPossession","avg.pass.length","avg.pass.length.z1","avg.pass.length.z2","avg.pass.length.z3","length.of.resultant.pass","dirn.of.resultant.pass","length.of.resultant.pass.z1","dirn.of.resultant.pass.z1","length.of.resultant.pass.z2","dirn.of.resultant.pass.z2","length.of.resultant.pass.z3","dirn.of.resultant.pass.z3","z1.passes","z2.passes","z3.passes","z1.pass.pct","z2.pass.pct","z3.pass.pct","Result","Opp_team.name","Opp_score","Opp_Shots","Opp_ShotsOnTarget","Opp_AvgShotDistance","Opp_XG","Opp_Possession","Opp_PctPossession","Opp_avg.pass.length","Opp_avg.pass.length.z1","Opp_avg.pass.length.z2","Opp_avg.pass.length.z3","Opp_length.of.resultant.pass","Opp_dirn.of.resultant.pass","Opp_length.of.resultant.pass.z1","Opp_dirn.of.resultant.pass.z1","Opp_length.of.resultant.pass.z2","Opp_dirn.of.resultant.pass.z2","Opp_length.of.resultant.pass.z3","Opp_dirn.of.resultant.pass.z3","Opp_z1.passes","Opp_z2.passes","Opp_z3.passes","Opp_z1.pass.pct","Opp_z2.pass.pct","Opp_z3.pass.pct","Opp_Result"
22943,"2019-06-11","United States Women's",13,39,20,12.9857664212321,5.123749106,710,0.728952772073922,20.8616611835211,25.3879682666667,22.4473578848138,18.399453871246,5.16956155818615,1.10995969186589,12.6922766013311,6.25710706549974,7.14692001591482,10.9454781334422,2.471320394501,37.3143310262268,48,349,313,0.0676056338028169,0.491549295774648,0.440845070422535,"W","Thailand Women's",0,2,2,31.4955541181057,0.01788055,264,0.271047227926078,23.5459244125,27.6305090492063,20.3202760416667,16.4581544277778,11.792730853146,1.64367280272989,20.3544370713755,3.26347811703931,5.05937738046336,25.649174621558,1.54549321877987,81.3164760101481,126,120,18,0.477272727272727,0.454545454545455,0.0681818181818182,"L"
22944,"2019-06-11","Chile Women's",0,5,1,32.7987853884981,0.0777006939,279,0.323665893271462,23.6413277136201,29.2431976724409,19.6371240106557,16.2105066133333,14.6879803533167,5.02442752723951,23.3041327537671,1.2681270229181,8.98892276789208,19.507271433042,3.84823172895158,39.0938606467508,127,122,30,0.455197132616487,0.437275985663082,0.10752688172043,"L","Sweden Women's",2,25,6,16.0730220941263,1.722048018,583,0.676334106728538,20.0150422332762,23.4702161263636,19.3726879266436,18.9583643331522,6.3170507368537,0.981726773782378,12.2965284514801,2.52966478895841,5.62075515484198,5.72357999791563,3.97872869672061,12.5118298745928,110,289,184,0.188679245283019,0.495711835334477,0.315608919382504,"W"
22945,"2019-06-12","Nigeria Women's",2,13,2,23.2057756579435,0.700971472,315,0.362903225806452,26.0782157663492,30.1712002850877,24.1353324606897,22.7767486982143,11.6076735724917,0.175503415190998,19.8918618934032,0.457325778229613,8.74696902890221,4.26392654559498,2.5000637179288,27.6632396911926,114,145,56,0.361904761904762,0.46031746031746,0.177777777777778,"W","Korea Republic Women's",0,17,7,20.6055755407273,0.5549445943,553,0.637096774193548,20.2686612663653,24.0419478869231,20.0186104526119,17.5363151851613,6.5957953023705,2.06766676178703,12.3895841104813,6.77467731064336,7.29324533398176,9.40786636802772,1.84696476016959,65.7895926270885,130,268,155,0.235081374321881,0.484629294755877,0.280289330922242,"L"
22948,"2019-06-12","France Women's",2,16,5,16.406498674408,1.866649632,361,0.449564134495641,21.0850115590028,27.7354908474359,20.3301834062893,17.869530041129,10.1143784907682,4.42638620667042,20.8105515344454,4.50861776622761,9.9317017101961,1.35347774131666,3.89579159032984,23.3543272193877,78,159,124,0.21606648199446,0.440443213296399,0.343490304709141,"W","Norway Women's",1,4,1,14.2624603589341,0.22507392,442,0.550435865504359,19.071495331448,19.7617604296512,18.200247625,19.8646945371429,6.97756868723303,1.58861238427935,8.20035334443554,1.29595274588667,6.71303059588473,7.27428440546752,5.14741781344693,18.8472857376116,172,200,70,0.389140271493213,0.452488687782805,0.158371040723982,"L"
22949,"2019-06-12","Germany Women's",1,13,7,18.839577155509,1.0740096935,307,0.352873563218391,23.4597291162866,31.6282780148515,20.7700989246269,17.0067708791667,13.0334122760323,0.650116653537901,23.044164454248,3.30054237637936,10.2881555522475,1.56286706075948,4.59988039294558,25.3502893222909,101,134,72,0.328990228013029,0.436482084690554,0.234527687296417,"W","Spain Women's",0,17,2,22.4511152171411,0.9738183245,563,0.647126436781609,21.6040950920071,27.3836500104348,21.5743396374593,16.9550604035461,7.77161382223017,2.60416769749968,16.9118414199056,0.456635920704904,7.39480125354716,6.63478850604156,3.38524962999599,68.9943782461382,115,307,141,0.204262877442274,0.545293072824156,0.25044404973357,"L"
22955,"2019-06-13","Australia Women's",3,10,5,18.6395711308378,0.81484384,528,0.555205047318612,21.1094453647727,24.7678620028571,21.3558709550523,17.7649020455882,6.19065963339806,1.93729961078685,12.7587951581436,15.0206779894995,5.42144289941807,7.16612313508133,3.17065751149145,5.66960823183604,105,287,136,0.198863636363636,0.543560606060606,0.257575757575758,"W","Brazil Women's",2,11,3,16.9076360074871,1.119873138,423,0.444794952681388,20.428755127896,21.9250050977011,19.286311184375,19.7094874508772,8.13768869997265,0.520992500616608,12.4796942728488,2.43877973643021,5.59943193154847,5.84581757322127,5.42533305453899,48.9465381535628,174,192,57,0.411347517730496,0.453900709219858,0.134751773049645,"L"
22956,"2019-06-13","South Africa Women's",0,5,1,19.9906189116146,0.137109633,447,0.477054429028815,23.6601633612975,28.8020534039604,19.9331744277174,17.874985904918,9.70329341638795,3.82707965670078,16.5848526277516,3.14330610484185,5.15769882778288,24.364009715557,2.35418623182767,34.6749681612325,202,184,61,0.451901565995526,0.411633109619687,0.136465324384787,"L","China PR Women's",1,15,4,15.3243208718494,0.859596364,490,0.522945570971185,20.7165382697959,25.8710800036585,20.1187384861818,18.7746023172932,9.71564557402768,4.64950191591442,17.0675020792726,4.35192097954092,9.79200858854557,10.5362648287535,5.27894786393621,0.0244812886459988,82,275,133,0.16734693877551,0.561224489795918,0.271428571428571,"W"
22961,"2019-06-14","Japan Women's",2,18,7,17.7153994576221,1.731407877,509,0.505461767626614,19.7603127013752,22.1279113979592,20.3462675635556,16.2575619540146,5.96871056729083,5.13091232441907,9.53988748666067,10.3147129941689,7.0559367233872,9.39290444021702,1.83596965413931,71.4786129570015,147,225,137,0.288801571709234,0.442043222003929,0.269155206286837,"W","Scotland Women's",1,12,5,20.427593975817,0.328832748,498,0.494538232373386,21.1818103696787,23.433794124537,20.3810219806122,17.3507177325581,5.99579170831449,3.92525087032512,8.83680200837367,10.1630868963917,6.01834243153638,6.10739668170393,3.11602426478669,105.763313673207,216,196,86,0.433734939759036,0.393574297188755,0.172690763052209,"L"
22962,"2019-06-14","England Women's",1,17,5,13.2659117905992,2.748893769,617,0.735399284862932,19.4862225098865,20.8396598104762,20.5385122230303,16.7973954664835,5.02415591495841,7.36917293198202,7.03846364189056,6.76056471789518,5.92832125557628,10.3685006470435,2.3988551287534,17.667178239993,105,330,182,0.170178282009724,0.53484602917342,0.294975688816856,"W","Argentina Women's",0,2,1,33.7083468570136,0.0172795965,222,0.264600715137068,24.9194109675676,30.84884604375,20.3696879604651,13.5518880541667,18.1952806019711,4.62487900564783,26.4625473717523,7.55159204630943,10.6633185741276,7.82791577846047,7.90452674930742,18.7883281017338,112,86,24,0.504504504504504,0.387387387387387,0.108108108108108,"L"
22963,"2019-06-14","Jamaica Women's",0,8,1,24.0969279505127,0.2502409695,374,0.436406067677946,22.101791390107,26.0359649,20.7650155119205,18.3601974556818,9.02144458444697,2.76225454859236,14.533804149314,7.93022152951472,7.45783862091847,4.91067977301819,3.4661872102686,2.1982666509488,135,151,88,0.36096256684492,0.403743315508021,0.235294117647059,"L","Italy Women's",5,16,8,14.4753069325006,2.974645079,483,0.563593932322054,21.4889232229814,24.3731193693989,20.4091096669903,18.2403455393617,7.32129140337602,0.725901113119499,10.8959917730124,6.95358371982177,6.54255495614839,4.61324679494648,3.95880840204125,55.045821992226,183,206,94,0.37888198757764,0.426501035196687,0.194616977225673,"W"
22964,"2019-06-15","Netherlands Women's",3,9,4,20.0091251617096,1.0786726093,522,0.602076124567474,21.0832374155172,24.0137782251908,21.1701291035587,17.3712609572727,7.61343157880663,6.00553462228746,12.2418388176688,11.2987217915702,7.66020302446272,2.151242422675,2.08857732132878,5.1944300192208,131,281,110,0.25095785440613,0.538314176245211,0.210727969348659,"W","Cameroon Women's",1,10,2,24.4660846846892,1.1186638015,345,0.397923875432526,22.0217639611594,28.6788471663462,19.015645389011,19.560355940678,12.3306961533499,3.18961718370653,22.7366940586198,4.94916962591549,9.60111496654298,3.57633384418725,3.46916404994337,43.8122825025939,104,182,59,0.301449275362319,0.527536231884058,0.171014492753623,"L"
22966,"2019-06-15","Canada Women's",2,22,8,18.0877931968452,2.4387395269,663,0.691345151199166,20.556176218552,25.2545791857143,20.4380638898305,18.3428402029412,5.23378533651963,5.88688509840631,11.2189808663894,0.719869152718297,5.52983412345193,14.6290009303444,1.95755724308343,18.0447545701227,105,354,204,0.158371040723982,0.53393665158371,0.307692307692308,"W","New Zealand Women's",0,2,0,14.8031446290663,0.039263816,296,0.308654848800834,23.0993395087838,28.6211433847826,19.1121858465517,15.9684083166667,13.4853564656052,3.2615212384172,19.1431540852645,4.06784663466498,10.1837156180368,0.247360591361713,4.15818717758233,14.8637941640403,138,116,42,0.466216216216216,0.391891891891892,0.141891891891892,"L"
22973,"2019-06-16","Sweden Women's",5,35,13,14.9987689096007,2.8018037845,661,0.719260065288357,18.9382176996974,25.0569514956522,19.8440950012121,16.9017220361404,5.05366440902827,3.64898177255693,16.9500509890837,7.7393512965661,5.518718329751,7.64246049356816,2.66614112562693,5.69483731309923,46,330,285,0.0695915279878971,0.499243570347958,0.431164901664145,"W","Thailand Women's",1,7,3,21.3186749112576,0.321421651,258,0.280739934711643,24.0039611899225,24.8046839559748,22.109444397619,26.1255939066667,13.8690676147963,1.9250492039821,17.4290844249679,1.00280108714991,8.87251944767278,1.29933200538086,7.14486602084457,55.7613069888689,159,84,15,0.616279069767442,0.325581395348837,0.0581395348837209,"L"
22974,"2019-06-16","United States Women's",3,28,12,15.2523932426887,2.218965748,613,0.706221198156682,21.732891274062,23.7696403074074,21.7495059584071,20.8489065606218,4.49633444120341,2.74084546703538,10.6222845284308,5.93058114328479,4.7980280253853,5.83642529491556,1.57974916995263,23.6896373015086,81,339,193,0.132137030995106,0.553017944535073,0.314845024469821,"W","Chile Women's",0,1,0,37.952602018834,0.009000259,255,0.293778801843318,23.9589081435294,27.1493171019108,19.4233165038961,16.737305752381,11.20762404494,4.73267481398808,15.8193782065652,11.9297672150404,5.62310770447632,22.2289830898677,5.48202555944209,81.30681404337,157,77,21,0.615686274509804,0.301960784313725,0.0823529411764706,"L"
22980,"2019-06-17","Nigeria Women's",0,2,1,14.4778934000782,0.089107313,239,0.293611793611794,26.4826431861925,33.1689315314815,22.1462086857143,17.4781413606061,16.9004321614131,1.45552931105736,26.918706687951,2.23940973305773,9.9769791085162,5.34032710144196,5.40451462451396,26.6512517311974,108,98,33,0.451882845188285,0.410041841004184,0.138075313807531,"L","France Women's",1,20,4,17.5045343512569,1.6194449824,575,0.706388206388206,21.5103487002261,23.5606804596154,22.7442627536508,17.6519036373718,5.80495652349286,2.95892608096257,9.57409092698499,0.189892105608183,6.24511237532144,4.2503802336035,3.14298640893112,39.9447164908415,104,315,156,0.180869565217391,0.547826086956522,0.271304347826087,"W"
22981,"2019-06-17","Korea Republic Women's",1,22,6,18.2703303652635,1.435356256,480,0.583232077764277,22.6921403089583,28.7183492890244,23.0195038797468,19.1409955720497,7.76213827274731,2.34733992331486,18.4501624557531,3.96068979625865,7.46907435960071,4.38033551922883,3.70053889453229,41.1823044656611,82,237,161,0.170833333333333,0.49375,0.335416666666667,"L","Norway Women's",2,8,2,15.5963961569764,2.273274633,343,0.416767922235723,22.1837632991254,26.2834882763975,18.4825122503448,18.8493222378378,10.4301465407278,5.13179023661505,16.6250795051523,6.80162666603971,5.81185300673269,9.19071110602663,4.21621695016978,61.8907879893801,161,145,37,0.469387755102041,0.422740524781341,0.107871720116618,"W"
22983,"2019-06-17","China PR Women's",0,1,0,18.3806963959476,0.015834725,335,0.354497354497354,22.6167337934328,29.0813428617021,17.8930196564417,18.0507830096774,12.8352015847402,0.774220168582657,20.0149852591477,1.9372216677628,7.89175672429962,9.47696682515545,7.0335084231484,15.5086379413885,141,163,31,0.42089552238806,0.486567164179104,0.0925373134328358,"D","Spain Women's",0,25,9,18.6816531380749,0.9356738476,610,0.645502645502645,21.4370943181967,25.2870733349515,21.7546149436416,18.2916907459627,6.18927518250526,0.317176621022471,12.44509438335,3.68117073981414,7.04988506176927,6.02191508783696,1.04439196432323,65.2486496253009,103,346,161,0.168852459016393,0.567213114754098,0.263934426229508,"D"
22984,"2019-06-17","South Africa Women's",0,8,1,29.7461710844573,0.549561791,405,0.404191616766467,21.3621867251852,23.9655544080925,20.4464489817204,15.2740260978261,8.40133748192785,3.47097991993371,12.836056947169,0.83857849713055,6.20490101405229,8.09921116158393,0.761707627025153,18.1246923081133,173,186,46,0.42716049382716,0.459259259259259,0.11358024691358,"L","Germany Women's",4,23,11,12.3304106560675,4.236895844,597,0.595808383233533,19.8844284329983,22.7376681327778,19.8282057992982,16.1150368015152,5.69185813677324,5.48157652468717,9.83127811592084,19.5510263913513,4.88083439101462,5.11425380860687,2.72227368447665,23.5545114748224,180,285,132,0.301507537688442,0.477386934673367,0.221105527638191,"W"
68311,"2019-06-18","Jamaica Women's",1,10,3,20.8113111291654,0.9225025403,267,0.274974253347065,24.1464097453184,28.7930566210526,21.703051740708,17.8059525125,15.0466088675096,5.0580782811509,22.2621228475624,1.67313559346347,11.7778351837939,17.4996407590011,5.74034523528423,31.537208073082,114,113,40,0.426966292134831,0.423220973782772,0.149812734082397,"L","Australia Women's",4,11,8,12.3533651567827,1.85686241,704,0.725025746652935,20.0726352201705,20.773782293617,20.0648666094148,19.5090547888235,5.61115154069722,4.30603958588301,8.17527977053787,6.88580751510882,5.78915025174246,6.61273581119766,4.0010390787144,38.1756785331861,141,393,170,0.200284090909091,0.558238636363636,0.241477272727273,"W"
68312,"2019-06-18","Italy Women's",0,10,3,17.7865568328807,1.001910551,390,0.481481481481481,21.8181639341026,25.1824086875,20.9395580356383,18.9092436719512,7.93515068789541,4.96428734353483,13.1005014613572,1.04242171112683,6.19165470477056,10.4835886391877,4.58941911579821,12.9911950660452,120,188,82,0.307692307692308,0.482051282051282,0.21025641025641,"L","Brazil Women's",1,11,4,16.0496493396542,1.470878712,420,0.518518518518518,20.0547705635714,21.9849810317647,19.0192439487013,18.2978468041667,7.22033322950595,6.50773460212405,9.23965087200342,10.7841271981865,8.08536692234728,26.8408066442495,3.82117297101758,11.8613084180259,170,154,96,0.404761904761905,0.366666666666667,0.228571428571429,"W"
68337,"2019-06-19","Japan Women's",0,16,4,23.3132546716587,0.6686354679,517,0.473443223443223,17.9619679212766,23.1060815754545,16.9828052257426,15.3738313326923,5.02648122726343,2.24284858925178,8.77978427411899,11.4367513807937,4.7471980689378,22.6875806250883,3.99661881061732,39.0042583519119,110,303,104,0.212765957446809,0.586073500967118,0.201160541586073,"L","England Women's",2,16,6,19.3549145375559,1.1089309737,575,0.526556776556777,20.5496967325217,24.5808270925439,18.009083897048,17.5155961578947,5.98873848860835,4.82927527643541,10.5230433153707,5.27312720258006,3.81534870796387,9.95244573211499,1.47185803782427,77.7156378496141,228,271,76,0.396521739130435,0.471304347826087,0.132173913043478,"W"
68338,"2019-06-19","Scotland Women's",3,11,5,14.6951725148538,1.475108282,400,0.508259212198221,21.3899289325,27.8335666648649,20.3479558022222,16.5487488880734,9.8465734677075,1.43158760333657,21.0937906294033,2.90590869273807,6.95714978550868,5.36550441496495,3.35101186513077,15.3679338279879,111,180,109,0.2775,0.45,0.2725,"D","Argentina Women's",3,11,6,24.8558587702265,1.6623399821,387,0.491740787801779,19.7860248568475,22.4270808581699,18.4126202485714,17.0108424542373,9.21668989881161,1.89903826707315,13.048123940045,1.77969148385101,8.06729085247586,6.88339101760904,3.43024259944854,33.9413301944522,153,175,59,0.395348837209302,0.452196382428941,0.152454780361757,"D"
68343,"2019-06-20","Thailand Women's",0,4,2,20.7433872248669,0.198658056,305,0.351787773933103,23.4280072786885,27.1845467658385,18.9342882327103,20.0773337783784,13.5309291824755,2.94040177587608,19.1046976309616,2.28993994627441,8.24309515398751,1.2538355681551,5.36071397414603,33.025078746164,161,107,37,0.527868852459016,0.350819672131148,0.121311475409836,"L","Chile Women's",2,28,8,19.4684670976199,1.8970111675,562,0.648212226066897,21.476774302669,27.2461987928571,22.0946969141956,18.7309053116402,6.89069896468267,2.5293338359333,15.596855455723,7.62542128656897,8.53002120666239,6.10128229622772,2.06862147652189,36.4712858693412,56,317,189,0.099644128113879,0.564056939501779,0.336298932384342,"W"
68344,"2019-06-20","Netherlands Women's",2,8,3,15.5747551492592,1.4688101995,444,0.490066225165563,21.1880689108108,26.2905947161017,20.2279824625532,17.0509510021978,7.67637069250223,3.3455327039111,12.3603493871199,7.69121158181791,7.68067832455459,4.02839790735532,2.24008274206306,39.8055689481211,118,235,91,0.265765765765766,0.529279279279279,0.204954954954955,"W","Canada Women's",1,12,2,21.3614157075887,0.8787831385,462,0.509933774834437,20.4617869766234,23.9879394840909,19.6353913811475,17.3942101662791,8.07175205885208,0.294995347582447,14.1541589272435,2.54922927933632,7.33476939246098,3.30893437173822,0.994384405312184,27.4340050260462,132,244,86,0.285714285714286,0.528138528138528,0.186147186147186,"L"
68345,"2019-06-20","Sweden Women's",0,7,2,17.6186096824233,0.413282517,401,0.385576923076923,21.5751789329177,24.2901049485075,21.4302716626263,16.7185347797101,9.50423665210129,4.31418888150697,15.5485090916224,7.72330362655686,7.38300957234767,3.75358864788221,4.28138040900383,20.2813733684066,134,198,69,0.334164588528678,0.493765586034913,0.172069825436409,"L","United States Women's",2,16,3,19.4782868710367,1.3096816135,639,0.614423076923077,21.5668524400626,23.2841628876596,21.3061069336842,18.7999996176471,5.601283963808,0.193695775368446,8.71998338183788,5.24986651122427,4.59495622376149,8.19197684538899,2.03990201826357,3.06985218092436,235,285,119,0.367762128325509,0.446009389671362,0.18622848200313,"W"
68346,"2019-06-20","Cameroon Women's",2,22,7,21.9795533142658,1.6815895213,369,0.438763376932224,23.5826120254743,33.8355862736842,20.3773472484536,19.17997219,14.6640363926667,4.65249254279969,28.313366701881,1.45717073745625,12.4862408013138,8.87941743430871,4.23003700265873,23.2163772032446,95,194,80,0.257452574525745,0.525745257452574,0.21680216802168,"W","New Zealand Women's",1,9,2,15.6503376343086,0.395887689,472,0.561236623067776,22.8137665309322,28.9459306532374,20.8073947208163,18.7136560818182,11.6511370055374,3.32124828975395,20.9215169507232,6.19659265993348,9.99621487286189,11.1190667169935,2.87571524398249,39.2750711177925,139,245,88,0.294491525423729,0.519067796610169,0.186440677966102,"L"
68355,"2019-06-22","Germany Women's",3,12,4,18.6572519830061,1.493708408,463,0.666187050359712,21.3269993410367,24.5119244835616,21.52999326,17.0056501564103,6.22712916717183,5.97457609253265,10.956439908772,4.68303238068772,5.66169404591678,7.78590327184332,2.69992118237494,61.3823058301778,146,200,117,0.315334773218143,0.431965442764579,0.252699784017279,"W","Nigeria Women's",0,7,2,19.6728440742796,0.193399099,232,0.333812949640288,27.2262513310345,32.1251810623656,25.6952592393617,20.2998689222222,16.2057153070996,3.72101666145698,25.1146894794452,3.92062942991593,13.1064701825483,0.209277477981718,4.57131143213402,22.8255469151055,93,94,45,0.400862068965517,0.405172413793103,0.193965517241379,"L"
